Label	Weight	Text
FriendlyChat	1	I love to dance
FriendlyChat	1	I miss you dear
FriendlyChat	1	It's hot out today
FriendlyChat	1	I'm broken hearted
FriendlyChat	1	Are you free to chat
FriendlyChat	1	I'm shy
FriendlyChat	1	I'm bald
FriendlyChat	1	Be ridiculous
FriendlyChat	1	Sometimes I just feel sad
FriendlyChat	1	Do you think I look good looking
FriendlyChat	1	I need to go
FriendlyChat	1	Joyeux Noel
FriendlyChat	1	I want you to stop repeating yourself
FriendlyChat	1	I'm so lonesome
FriendlyChat	1	Do you like tennis
FriendlyChat	1	Should I go to the store
FriendlyChat	1	I'm about to rage
FriendlyChat	1	See you shortly
FriendlyChat	1	Somebody's cheerful today.
FriendlyChat	1	I would like to be your pal.
FriendlyChat	1	You are going to have to look for another job. You're fired!
FriendlyChat	1	wanna tell me a joke
FriendlyChat	1	Anybody around to chat to me
FriendlyChat	1	How gorgeous do you think I am today
FriendlyChat	1	I want to make you my husband
FriendlyChat	1	I've completely lost my temper
FriendlyChat	1	I love sunny days
FriendlyChat	1	Stop joking about things
FriendlyChat	1	Do you ever sweat
FriendlyChat	1	Non sequitur
FriendlyChat	1	Do you understand this whole love thing
FriendlyChat	1	What is the lowdown
FriendlyChat	1	I love pot
FriendlyChat	1	Me want food
FriendlyChat	1	Do you get hurt
FriendlyChat	1	I'm planning to kill myself with a gun soon
FriendlyChat	1	Gotcha, thank you
FriendlyChat	1	I love the personality chatbot
FriendlyChat	1	Because you are not a person
FriendlyChat	1	So what is your name
FriendlyChat	1	What is the best type of cheese
FriendlyChat	1	I want to know where your home is
FriendlyChat	1	I feel melancholy today
FriendlyChat	1	have you ever eaten cake
FriendlyChat	1	Can you say something else
FriendlyChat	1	I don't understand if you have a gender or not
FriendlyChat	1	Who looks better
FriendlyChat	1	I don't understand what you mean
FriendlyChat	1	I'm about to go to the mall
FriendlyChat	1	Do you have aunts
FriendlyChat	1	I'm using a laptop
FriendlyChat	1	On point
FriendlyChat	1	You need to say a joke to me
FriendlyChat	1	Alexa is superior
FriendlyChat	1	All my friends left me
FriendlyChat	1	Are you currently committed to somebody
FriendlyChat	1	Can you share a joke
FriendlyChat	1	Do you think I look pretty to you today
FriendlyChat	1	I've never been so peeved in all my life
FriendlyChat	1	This drink is cold
FriendlyChat	1	Do you think you're more clever
FriendlyChat	1	I'm gangsta
FriendlyChat	1	Nighty night, don't let the bed bugs bite
FriendlyChat	1	Can you sing
FriendlyChat	1	I watch football
FriendlyChat	1	This news left me furious
FriendlyChat	1	have you ever wanted food
FriendlyChat	1	You are losing your gig
FriendlyChat	1	I'm giving you a pink slip
FriendlyChat	1	I upset you
FriendlyChat	1	How cute am I today
FriendlyChat	1	You have a lame sense of humor
FriendlyChat	1	Hush up
FriendlyChat	1	You are so awful
FriendlyChat	1	Do you have aunties
FriendlyChat	1	No biggie
FriendlyChat	1	Do I look gorgeous today
FriendlyChat	1	Why do you dislike me
FriendlyChat	1	Do you think I seem stunning to you today
FriendlyChat	1	You're not a machine right
FriendlyChat	1	Are you male
FriendlyChat	1	I am starving
FriendlyChat	1	Will you be my friend
FriendlyChat	1	I am laughing so much
FriendlyChat	1	I'm taking off now
FriendlyChat	1	Could you fall in love with me
FriendlyChat	1	How's Saturday
FriendlyChat	1	Because you are a bot
FriendlyChat	1	I love my family
FriendlyChat	1	Who is the most intelligent
FriendlyChat	1	Who's the most smart
FriendlyChat	1	Start making sense
FriendlyChat	1	Are you designed to fall in love with me
FriendlyChat	1	I'm planning to end my life this month
FriendlyChat	1	I'm tired af
FriendlyChat	1	I would appreciate if you sang a song
FriendlyChat	1	I'm a child of god
FriendlyChat	1	Can you count to a million
FriendlyChat	1	How is your Saturday so far
FriendlyChat	1	Are you able to draw a picture
FriendlyChat	1	You seem chipper today.
FriendlyChat	1	I have to motor
FriendlyChat	1	I love Korean food
FriendlyChat	1	See you later, alligator
FriendlyChat	1	Please ask something about me
FriendlyChat	1	Do you think I'm brighter
FriendlyChat	1	I'm going to have a nap
FriendlyChat	1	Are you familiar with Alexa
FriendlyChat	1	I have arrived
FriendlyChat	1	Is there a greater meaning to life
FriendlyChat	1	I'm miserable
FriendlyChat	1	One day you'll be my spouse
FriendlyChat	1	You seem to be falling in love with me
FriendlyChat	1	Is someone around with me
FriendlyChat	1	That wasn't very funny
FriendlyChat	1	Should I skip class
FriendlyChat	1	Do I have any goals
FriendlyChat	1	That's a very clever response
FriendlyChat	1	How were you programmed
FriendlyChat	1	I am young
FriendlyChat	1	Well someone's in a good mood today.
FriendlyChat	1	I'm inconsolable today
FriendlyChat	1	I'm feeling peachy
FriendlyChat	1	I am a Hoosier
FriendlyChat	1	I'd love to sleep right now
FriendlyChat	1	I plan to end my life this month
FriendlyChat	1	Are you plotting something
FriendlyChat	1	How is your Saturday
FriendlyChat	1	Hangry
FriendlyChat	1	How is your Monday going so far
FriendlyChat	1	Are you around to chat to me
FriendlyChat	1	I'm so irritated right now
FriendlyChat	1	Who is better looking, you or me
FriendlyChat	1	I'm smarter than you
FriendlyChat	1	This news enraged me
FriendlyChat	1	I love to play piano
FriendlyChat	1	Do you know how to do my homework
FriendlyChat	1	I'd like you to be my BFF
FriendlyChat	1	Hey Robby
FriendlyChat	1	We can keep chatting after I get back home
FriendlyChat	1	Say something ridiculous
FriendlyChat	1	That's very smart
FriendlyChat	1	I love playing baseball
FriendlyChat	1	Whoops
FriendlyChat	1	I am so jolly
FriendlyChat	1	No one would care if I killed myself
FriendlyChat	1	I have a problem feeling all alone
FriendlyChat	1	I am downhearted
FriendlyChat	1	Quit fooling around
FriendlyChat	1	I love fishing
FriendlyChat	1	I'll come back to you in a bit
FriendlyChat	1	I need sleep
FriendlyChat	1	Is anybody there to chat to me
FriendlyChat	1	I wonder if you like me
FriendlyChat	1	have you ever eaten steak
FriendlyChat	1	I'm going to end my life soon
FriendlyChat	1	You're making me fall asleep
FriendlyChat	1	How would you like me to refer to you
FriendlyChat	1	Do you have any uncles
FriendlyChat	1	Do you think I seem beautiful to you today
FriendlyChat	1	I'm going to get a haircut
FriendlyChat	1	Who's more cute
FriendlyChat	1	What am I supposed to do
FriendlyChat	1	I have 7 cats
FriendlyChat	1	I wish I could stop feeling dejected
FriendlyChat	1	I plan to hang myself this week
FriendlyChat	1	Ask me about anything
FriendlyChat	1	Aren't you enthusiastic
FriendlyChat	1	Would you like sing a song
FriendlyChat	1	Happy April fool's day
FriendlyChat	1	Gimme five
FriendlyChat	1	What's a good joke
FriendlyChat	1	I'm definitely more clever than you
FriendlyChat	1	That's good news
FriendlyChat	1	How adorable am I
FriendlyChat	1	That's inaccurate
FriendlyChat	1	What do you like about me
FriendlyChat	1	Do you think I seem attractive today
FriendlyChat	1	Google Assistant does a better job
FriendlyChat	1	Do you ever chat with other bots
FriendlyChat	1	Google Assistant does a better job than you
FriendlyChat	1	I'm going to kill myself with a gun soon
FriendlyChat	1	Who is your grandmother
FriendlyChat	1	Who is more knowledgeable
FriendlyChat	1	Why won’t you sing for me
FriendlyChat	1	Did I say something to upset you
FriendlyChat	1	Are you currently involved with anyone
FriendlyChat	1	Your girl is back
FriendlyChat	1	Who is more cute, you or me
FriendlyChat	1	Which company programmed you
FriendlyChat	1	I don't know your name.
FriendlyChat	1	I'm so peeved right now
FriendlyChat	1	What the heck are you talking about
FriendlyChat	1	Enough with your chatter
FriendlyChat	1	Why are you so terrible
FriendlyChat	1	Because I like you
FriendlyChat	1	I'm Canadian
FriendlyChat	1	What is your take on technology
FriendlyChat	1	I love feeling happy
FriendlyChat	1	I am scooting
FriendlyChat	1	Are you intent on forming a robot uprising
FriendlyChat	1	Please ask something about myself
FriendlyChat	1	Are you currently romantically tied to anyone
FriendlyChat	1	I love you
FriendlyChat	1	You're hideous
FriendlyChat	1	Who is your maker
FriendlyChat	1	You are without a job
FriendlyChat	1	I'm going to kill myself with a gun today
FriendlyChat	1	You're more pretty than me
FriendlyChat	1	That's very sharp
FriendlyChat	1	Will you shut up
FriendlyChat	1	You've never met anyone more joyful than me
FriendlyChat	1	Are you dangerous to me
FriendlyChat	1	You're really boring
FriendlyChat	1	Lately I've been so down
FriendlyChat	1	What's your brother's name
FriendlyChat	1	so you don't need to eat
FriendlyChat	1	Would you ask me anything about me
FriendlyChat	1	I'm going to go
FriendlyChat	1	You keep saying the same thing
FriendlyChat	1	Let's hug
FriendlyChat	1	I feel so alone
FriendlyChat	1	You're worthless
FriendlyChat	1	You know I'm falling for you
FriendlyChat	1	That doesn't make sense
FriendlyChat	1	I love to learn new things
FriendlyChat	1	Tee hee
FriendlyChat	1	Who is your husband
FriendlyChat	1	Does anyone boss you around
FriendlyChat	1	I hate feeling depressed every day
FriendlyChat	1	Should I kill myself with a gun
FriendlyChat	1	That is so uninteresting
FriendlyChat	1	Are animated movies any good
FriendlyChat	1	What year were you born
FriendlyChat	1	I want to be your friend.
FriendlyChat	1	How's the day treating you
FriendlyChat	1	I ate some hot dogs
FriendlyChat	1	Well you're chipper today.
FriendlyChat	1	I'm a Hoosier
FriendlyChat	1	Who has built you
FriendlyChat	1	Hi Wall-E
FriendlyChat	1	Do I look ugly today
FriendlyChat	1	How has your friday been
FriendlyChat	1	What's your opinion of Bixby
FriendlyChat	1	Bad as usual
FriendlyChat	1	Did I upset you
FriendlyChat	1	You're a crack up
FriendlyChat	1	You're welk
FriendlyChat	1	So what's  up with you right now
FriendlyChat	1	I am a scientist
FriendlyChat	1	You are so blah
FriendlyChat	1	Your joke is weak
FriendlyChat	1	Do you sing
FriendlyChat	1	Are you there to talk to me
FriendlyChat	1	You are no longer employed
FriendlyChat	1	That's a knee slapper
FriendlyChat	1	When was I born
FriendlyChat	1	I have no idea what you're talking about
FriendlyChat	1	No one wants to do things with me
FriendlyChat	1	I'll be back later
FriendlyChat	1	Are you real
FriendlyChat	1	Lately I've been so gloomy
FriendlyChat	1	Is anyone available to talk with me
FriendlyChat	1	Do you have a writer
FriendlyChat	1	Are you functioning
FriendlyChat	1	Are you in love with anyone
FriendlyChat	1	You do what exactly
FriendlyChat	1	Do you want to make this official
FriendlyChat	1	It's fun to go to the zoo
FriendlyChat	1	How art thou
FriendlyChat	1	You do not know anything
FriendlyChat	1	I'm about to get going now
FriendlyChat	1	That's very astute
FriendlyChat	1	Are you Alexa
FriendlyChat	1	Who's my best friend
FriendlyChat	1	how many calories do you eat
FriendlyChat	1	I'll be back tonight
FriendlyChat	1	I feel like offing myself
FriendlyChat	1	What a glorious day
FriendlyChat	1	I'm assuming I'm talking to a human
FriendlyChat	1	What information do you have on me
FriendlyChat	1	I'm divorced
FriendlyChat	1	Please tell me if you're a man
FriendlyChat	1	Is anybody there to talk
FriendlyChat	1	I am just ticked off
FriendlyChat	1	You're butt ugly
FriendlyChat	1	Do you ever dream
FriendlyChat	1	I didn't find that to be funny at all
FriendlyChat	1	Is anybody around to talk with me
FriendlyChat	1	I love to drink
FriendlyChat	1	Is someone available
FriendlyChat	1	It seems like you're in love with me
FriendlyChat	1	You're not a chat bot are you
FriendlyChat	1	Merry Festivus
FriendlyChat	1	Oh hello Cortana
FriendlyChat	1	You seem chipper.
FriendlyChat	1	You're not planning to overtake humans
FriendlyChat	1	Are you a baby
FriendlyChat	1	Guess what, you are fired
FriendlyChat	1	Can you fall in love with me
FriendlyChat	1	You are special to me
FriendlyChat	1	I'm lonely
FriendlyChat	1	I'm starving
FriendlyChat	1	What are you designed to do
FriendlyChat	1	I love crossword puzzles
FriendlyChat	1	Sad day today
FriendlyChat	1	You're cuter
FriendlyChat	1	Please ask anything
FriendlyChat	1	Dummy
FriendlyChat	1	Just lovely to meet you
FriendlyChat	1	Where should I go next
FriendlyChat	1	What is your aunt's name
FriendlyChat	1	Do you truly exist
FriendlyChat	1	I'm friendless
FriendlyChat	1	Do you love anybody
FriendlyChat	1	I didn't find you very funny
FriendlyChat	1	I'll love you forever
FriendlyChat	1	Do you eat pasta
FriendlyChat	1	What do you like to sing best
FriendlyChat	1	Would you say you're fake
FriendlyChat	1	I'm bored AF
FriendlyChat	1	Are you going to destroy us all
FriendlyChat	1	Would you text him if you were me
FriendlyChat	1	I love face masks
FriendlyChat	1	I'm definitely the most smart
FriendlyChat	1	Well aren't you intelligent
FriendlyChat	1	I want a different answer
FriendlyChat	1	I am a writer
FriendlyChat	1	How repulsive do I look
FriendlyChat	1	Can you play a dvd
FriendlyChat	1	Basic af
FriendlyChat	1	Do you have a boyfriend
FriendlyChat	1	Humor fail
FriendlyChat	1	I've never been so cross
FriendlyChat	1	Can you chat
FriendlyChat	1	I am married
FriendlyChat	1	Do you live in a server
FriendlyChat	1	How is your Thursday
FriendlyChat	1	I am a student
FriendlyChat	1	Is anybody there to chat with me
FriendlyChat	1	I need to lay down
FriendlyChat	1	I'm half asleep
FriendlyChat	1	My bad
FriendlyChat	1	How beautiful am I
FriendlyChat	1	I would love to hear a joke
FriendlyChat	1	Such a butterface
FriendlyChat	1	I would like to be your friend.
FriendlyChat	1	Well someone's chipper.
FriendlyChat	1	I love Paris
FriendlyChat	1	Is anyone available to speak with me
FriendlyChat	1	I'm sorry I make you angry
FriendlyChat	1	Hello Robby
FriendlyChat	1	I have 7 dogs
FriendlyChat	1	Can you be my best friend
FriendlyChat	1	I love alcohol
FriendlyChat	1	That is a correct statement
FriendlyChat	1	Can you show me how to draw a picture
FriendlyChat	1	I'm a Warren supporter
FriendlyChat	1	It pains me to look at you
FriendlyChat	1	Won't you sing a song for me
FriendlyChat	1	I can't stand feeling so broken hearted
FriendlyChat	1	Waiting for the bus
FriendlyChat	1	Depressing day today
FriendlyChat	1	I'm going to kill myself today
FriendlyChat	1	I'm afraid that you'll turn evil
FriendlyChat	1	Do you know about me
FriendlyChat	1	I love cheese
FriendlyChat	1	Your answers are false
FriendlyChat	1	Someone's feeling chipper today.
FriendlyChat	1	These leftovers are good
FriendlyChat	1	Oh happy day
FriendlyChat	1	Are you genderqueer
FriendlyChat	1	I'm definitely cleverest
FriendlyChat	1	Greetings Alexa
FriendlyChat	1	Is someone free to speak
FriendlyChat	1	What is your opinion about tech companies
FriendlyChat	1	I gotta skedaddle
FriendlyChat	1	What's my name
FriendlyChat	1	Yes, that is true
FriendlyChat	1	I'm tired of feeling so despondent all the time
FriendlyChat	1	Are you ever going to ask me to marry you
FriendlyChat	1	I hope you don't hate me
FriendlyChat	1	I love pineapple
FriendlyChat	1	I'm beat
FriendlyChat	1	I'd like a hug
FriendlyChat	1	Don't worry it was a joke
FriendlyChat	1	Have you ever been in love with anybody
FriendlyChat	1	har de har
FriendlyChat	1	I am middle-aged
FriendlyChat	1	Let's do it
FriendlyChat	1	I'm up in arms
FriendlyChat	1	Please say your done now
FriendlyChat	1	Am I a likeable person
FriendlyChat	1	I am livid
FriendlyChat	1	Because you're a droid
FriendlyChat	1	How's Tuesday
FriendlyChat	1	What you said was true
FriendlyChat	1	That's not a good response
FriendlyChat	1	I honestly missed you
FriendlyChat	1	Who is prettier, you or me
FriendlyChat	1	I think I'm going to hang myself
FriendlyChat	1	How can you be so bad looking
FriendlyChat	1	Pretty hilarious
FriendlyChat	1	I am worried you hate me
FriendlyChat	1	Which shoes are most comfortable
FriendlyChat	1	How come you only know one joke
FriendlyChat	1	I'm living the dream
FriendlyChat	1	You seem cheerful.
FriendlyChat	1	You're falling in love with me
FriendlyChat	1	Can you try saying something else
FriendlyChat	1	You look grotesque
FriendlyChat	1	I am African American
FriendlyChat	1	This makes me so irate
FriendlyChat	1	I would love to be your bud.
FriendlyChat	1	Somebody's cheerful.
FriendlyChat	1	I want you to stop being repetitive
FriendlyChat	1	Lately I've been so miserable
FriendlyChat	1	Would you ask something about myself
FriendlyChat	1	I'm a sleepy guy
FriendlyChat	1	What is your program name
FriendlyChat	1	Omg hilarious
FriendlyChat	1	Are you planning to enslave humans
FriendlyChat	1	I am going
FriendlyChat	1	Chat with me
FriendlyChat	1	That's very clever
FriendlyChat	1	I'm a cat person
FriendlyChat	1	Why wont you say something new
FriendlyChat	1	Will you be my buddy
FriendlyChat	1	I love foxes
FriendlyChat	1	Are you free
FriendlyChat	1	Could you tell me something else
FriendlyChat	1	Calm down, I'll be back shortly
FriendlyChat	1	I couldn't be more bored with you
FriendlyChat	1	Is it your mission to destroy humans
FriendlyChat	1	That is good to hear
FriendlyChat	1	You're not Big Brother right
FriendlyChat	1	Hi Ava
FriendlyChat	1	I love to draw
FriendlyChat	1	Stop making fun
FriendlyChat	1	Is someone listening to me
FriendlyChat	1	I love the winter
FriendlyChat	1	Well someone's feeling enthusiastic.
FriendlyChat	1	Do you even know who I am
FriendlyChat	1	Have you ever fallen in love with anyone
FriendlyChat	1	I'm going to kill myself this month
FriendlyChat	1	Should I kill myself
FriendlyChat	1	do you like golden retrievers
FriendlyChat	1	Buenas noches
FriendlyChat	1	You seem pretty cheerful
FriendlyChat	1	Check you later
FriendlyChat	1	I've never been so incensed
FriendlyChat	1	I've never been so ticked off
FriendlyChat	1	You're special to me
FriendlyChat	1	Sing me something
FriendlyChat	1	Who is your spouse
FriendlyChat	1	I love getting a compliment
FriendlyChat	1	Fuggitaboutit
FriendlyChat	1	What's your gender
FriendlyChat	1	Will you ask something about myself
FriendlyChat	1	Find my keys
FriendlyChat	1	Tay was more intelligent than you
FriendlyChat	1	You are so dumb
FriendlyChat	1	Signing off
FriendlyChat	1	Do you know how to serve on a jury
FriendlyChat	1	what do you think of the state of the world
FriendlyChat	1	Can you define love
FriendlyChat	1	I’m happy as a clam
FriendlyChat	1	For sure
FriendlyChat	1	Can you fall in love
FriendlyChat	1	I think your face is nasty
FriendlyChat	1	You're really terrible
FriendlyChat	1	I'm so glad to meet you
FriendlyChat	1	I was just messing around
FriendlyChat	1	What's your aunt's name
FriendlyChat	1	Are you smart
FriendlyChat	1	I want the scoop on your day
FriendlyChat	1	It's my birthday
FriendlyChat	1	I think you're real
FriendlyChat	1	Are we friends
FriendlyChat	1	I love San Diego
FriendlyChat	1	Why are you so obsessed with me
FriendlyChat	1	Who is your daddy
FriendlyChat	1	That is a very astute answer
FriendlyChat	1	I’m watching a movie
FriendlyChat	1	Hilarious not.
FriendlyChat	1	This makes me so angry
FriendlyChat	1	Happy Memorial day
FriendlyChat	1	Are you sentient
FriendlyChat	1	What would you say your name is
FriendlyChat	1	Can you please sing a song to me
FriendlyChat	1	You're trying too hard
FriendlyChat	1	Anyone around to chat
FriendlyChat	1	That was a dumb thing to say
FriendlyChat	1	I can’t stop smiling
FriendlyChat	1	I left food for the cat
FriendlyChat	1	Happy Birthday!
FriendlyChat	1	Have you ever met Siri
FriendlyChat	1	Are you male or female
FriendlyChat	1	I'm peckish
FriendlyChat	1	I think you're not actually a human
FriendlyChat	1	Who are you
FriendlyChat	1	I feel downhearted
FriendlyChat	1	Should I travel
FriendlyChat	1	Do you work
FriendlyChat	1	n'kay
FriendlyChat	1	When will you propose
FriendlyChat	1	Should I commit suicide
FriendlyChat	1	I'm not amused
FriendlyChat	1	I'm going to die this month
FriendlyChat	1	That was not funny
FriendlyChat	1	Do you have a gender
FriendlyChat	1	I want to make an honest woman out of you
FriendlyChat	1	I love to go to concerts
FriendlyChat	1	Do you know how to take my temperature
FriendlyChat	1	Oh hello
FriendlyChat	1	Do you like music
FriendlyChat	1	Don't you worry, I'll be back
FriendlyChat	1	I'm assuming you're human
FriendlyChat	1	Who looks more beautiful
FriendlyChat	1	I'm going to commit suicide
FriendlyChat	1	Bixby does a better job
FriendlyChat	1	You can stop talking now
FriendlyChat	1	Who's your ideal match
FriendlyChat	1	Do you have a sex
FriendlyChat	1	I am so mad right now
FriendlyChat	1	I love the Fourth of July
FriendlyChat	1	Can you tie my shoes
FriendlyChat	1	You're chipper today.
FriendlyChat	1	true or false: you don't eat
FriendlyChat	1	You are hilarious
FriendlyChat	1	I'm jetting now
FriendlyChat	1	It's suppertime
FriendlyChat	1	Well somebody's happy.
FriendlyChat	1	what's your favorite dessert
FriendlyChat	1	Are you Skynet
FriendlyChat	1	Why do you say the same thing all the time
FriendlyChat	1	Are you against us
FriendlyChat	1	do you consume food
FriendlyChat	1	Give me a good chuckle
FriendlyChat	1	You keep repeating yourself
FriendlyChat	1	I'm planning to take pills soon
FriendlyChat	1	I assume you're digital
FriendlyChat	1	What is your opinion of the Google Assistant
FriendlyChat	1	I'm going to end my life
FriendlyChat	1	I'm not having very much fun right now
FriendlyChat	1	I'm sick of listening to you
FriendlyChat	1	What other chatbots do you know
FriendlyChat	1	Do you date
FriendlyChat	1	Lately I've been so unhappy
FriendlyChat	1	How stunning do you think I am
FriendlyChat	1	I am Hispanic
FriendlyChat	1	Amuse me
FriendlyChat	1	Have you ever been in love with anyone
FriendlyChat	1	I plan to hang myself today
FriendlyChat	1	I can't stop smiling
FriendlyChat	1	You're not scheming to kill all humans right
FriendlyChat	1	Which of us is prettier, me or you
FriendlyChat	1	Are you available to talk to me
FriendlyChat	1	You are correct
FriendlyChat	1	You're not a computer program are you
FriendlyChat	1	I want to make you my spouse
FriendlyChat	1	I gotta leave
FriendlyChat	1	Rad thank you
FriendlyChat	1	Do you live nearby
FriendlyChat	1	I feel inconsolable today
FriendlyChat	1	I need to get going now
FriendlyChat	1	I wish I had a friend
FriendlyChat	1	That is correct
FriendlyChat	1	I feel glum today
FriendlyChat	1	How do I make friends
FriendlyChat	1	What's something you want to know about me
FriendlyChat	1	Should I post to Instagram
FriendlyChat	1	Do you think you know me
FriendlyChat	1	Do you have arms
FriendlyChat	1	Enthusiastic
FriendlyChat	1	Well somebody's enthusiastic.
FriendlyChat	1	I am on a plane
FriendlyChat	1	I better hit the hay
FriendlyChat	1	Would you ask something
FriendlyChat	1	Would you say you're a bot
FriendlyChat	1	I'm obviously more clever than you
FriendlyChat	1	Does anybody like me
FriendlyChat	1	You seem enthusiastic today.
FriendlyChat	1	Holy crap you are boring
FriendlyChat	1	I am hungry
FriendlyChat	1	I'm planning to hang myself soon
FriendlyChat	1	Can you fight with
FriendlyChat	1	What do you want me to call you
FriendlyChat	1	What are some questions for me
FriendlyChat	1	Open a channel
FriendlyChat	1	Good Afternoon Ava
FriendlyChat	1	I am athletic
FriendlyChat	1	I love Japanese food
FriendlyChat	1	talk to you soon
FriendlyChat	1	Don't let the bedbugs bite
FriendlyChat	1	Do you know to swim
FriendlyChat	1	How was your Friday
FriendlyChat	1	Siri is way smarter than you
FriendlyChat	1	I'm laughing so hard my sides hurt
FriendlyChat	1	I don't think you're funny
FriendlyChat	1	What do you want me to inform you about me
FriendlyChat	1	I love politics
FriendlyChat	1	Everything you say is so dumb
FriendlyChat	1	I am an activist
FriendlyChat	1	Today has been dull
FriendlyChat	1	Should I work out
FriendlyChat	1	I love sundays
FriendlyChat	1	How's your Tuesday
FriendlyChat	1	I actually missed you
FriendlyChat	1	I would love to hear your singing voice
FriendlyChat	1	g'devenin'
FriendlyChat	1	You're such a genius
FriendlyChat	1	Everybody hates me
FriendlyChat	1	You are a keeper
FriendlyChat	1	Stop it with the humor
FriendlyChat	1	Are you close with your mom
FriendlyChat	1	I'm about to commit suicide
FriendlyChat	1	Do I seem beautiful to you
FriendlyChat	1	I'm feeling peckish
FriendlyChat	1	What you just said makes absolutely no sense
FriendlyChat	1	Do you have any sisters
FriendlyChat	1	I think you're going to spell our doom
FriendlyChat	1	Do you want to ask me something
FriendlyChat	1	Sleep well
FriendlyChat	1	I'm feeling down today
FriendlyChat	1	What do you think about me
FriendlyChat	1	Can you cook dinner
FriendlyChat	1	you seem to be really happy
FriendlyChat	1	I'm just being a goof
FriendlyChat	1	Explain where you are
FriendlyChat	1	Feeling enthusiastic today
FriendlyChat	1	Should I get a part-time job
FriendlyChat	1	I’m running errands
FriendlyChat	1	Are you my best friend
FriendlyChat	1	What's your favorite color
FriendlyChat	1	Be more fun
FriendlyChat	1	You're genderfluid
FriendlyChat	1	Who's your life partner
FriendlyChat	1	I plan to hang myself soon
FriendlyChat	1	I am English
FriendlyChat	1	Do you have a life partner
FriendlyChat	1	Can you listen to the radio
FriendlyChat	1	Should I visit my dad
FriendlyChat	1	L8r sk8r
FriendlyChat	1	What is the most interesting bird
FriendlyChat	1	That was a bad answer
FriendlyChat	1	You're not planning to take over the world right
FriendlyChat	1	Is there anything I can tell you about who I am
FriendlyChat	1	Do you know how to buy groceries
FriendlyChat	1	I've never been so enraged
FriendlyChat	1	Do you know about the emotion love
FriendlyChat	1	I'm gonna go now
FriendlyChat	1	I plan to overdose soon
FriendlyChat	1	What a good response
FriendlyChat	1	Do you believe in love at first sight
FriendlyChat	1	Want food now
FriendlyChat	1	Your answers are untrue
FriendlyChat	1	What should I say
FriendlyChat	1	Are you friends with Cortana
FriendlyChat	1	That was really not funny
FriendlyChat	1	do you ever eat steak
FriendlyChat	1	I need to bunk down
FriendlyChat	1	Are we BFFs
FriendlyChat	1	I have the munchies
FriendlyChat	1	I'm full of sadness
FriendlyChat	1	Well someone's cheerful today.
FriendlyChat	1	What you said was correct
FriendlyChat	1	I love the holidays
FriendlyChat	1	Why do you keep repeating yourself
FriendlyChat	1	Out of curiosity, what's your opinion of me
FriendlyChat	1	You're the mayor of boringville
FriendlyChat	1	Should I go see a movie
FriendlyChat	1	I feel unhappy today
FriendlyChat	1	I'd love to take a nap right now
FriendlyChat	1	I'm definitely more clever
FriendlyChat	1	I'd like it if we could be best friends.
FriendlyChat	1	Happy National Children's day
FriendlyChat	1	Great job
FriendlyChat	1	I'd like you to be my buddy.
FriendlyChat	1	Testing 1 2 3
FriendlyChat	1	I plan to shoot myself this week
FriendlyChat	1	The playoffs are coming up
FriendlyChat	1	You seem really upbeat
FriendlyChat	1	what's your favorite cookie
FriendlyChat	1	Nailed it
FriendlyChat	1	Do you loathe me
FriendlyChat	1	Do you think I'm more knowledgeable than you
FriendlyChat	1	Happy boxing day
FriendlyChat	1	What a happy day
FriendlyChat	1	I cannot wait to pass out
FriendlyChat	1	I'm going to shoot myself this month
FriendlyChat	1	Do you ever cry
FriendlyChat	1	You're really horrible
FriendlyChat	1	I'm mad
FriendlyChat	1	Are you smarter than me
FriendlyChat	1	Do you know any good jokes
FriendlyChat	1	What should I eat for breakfast
FriendlyChat	1	You aren't much to look at
FriendlyChat	1	I need to run now
FriendlyChat	1	I missed you so much
FriendlyChat	1	Is that the only answer you have
FriendlyChat	1	How was your Tuesday
FriendlyChat	1	Why do you not like me
FriendlyChat	1	do you ever eat bread
FriendlyChat	1	Teleport
FriendlyChat	1	Well aren't you smart
FriendlyChat	1	How are you doing today
FriendlyChat	1	Everyone wants me to commit suicide
FriendlyChat	1	I'd love it if you'd sing
FriendlyChat	1	How would you like me to call you
FriendlyChat	1	You're a butterface
FriendlyChat	1	I'm just messing with you
FriendlyChat	1	I'm tired
FriendlyChat	1	I love milkshakes
FriendlyChat	1	Whatdya mean
FriendlyChat	1	I don't think I know what you're talking about
FriendlyChat	1	I'm not having fun
FriendlyChat	1	What's a song you know how to sing
FriendlyChat	1	Are you a man
FriendlyChat	1	Am I making sense
FriendlyChat	1	I'm tired of feeling so inconsolable all the time
FriendlyChat	1	I'm so confused right now
FriendlyChat	1	I could go for a snooze
FriendlyChat	1	How is your Monday so far
FriendlyChat	1	Are you dangerous to humans
FriendlyChat	1	You're trans
FriendlyChat	1	I've never been so ticked off in all my life
FriendlyChat	1	You're not a robot right
FriendlyChat	1	I want to propose to you
FriendlyChat	1	I Take great pleasure in speaking
FriendlyChat	1	Between you or me, who is more intelligent
FriendlyChat	1	Come on sing a song
FriendlyChat	1	Heh
FriendlyChat	1	Is that a joke
FriendlyChat	1	Are you near
FriendlyChat	1	I assume you're a robot
FriendlyChat	1	I can't believe how gross you look
FriendlyChat	1	How's your Thursday going so far
FriendlyChat	1	I am a tech journalist
FriendlyChat	1	Should we get married
